game_id,end,shot_num,method,seed,candidate_idx,cluster_id,is_representative,shot_type,label,e_score,e_sd,cluster_value,land_x,land_y,cluster_sd,cluster_value_risk,risk_lambda,rep_rank,rep_visits
7977,6,14,ClusterValue,46,0,0,0,"Draw","Draw(CW,TEE)",-2.800000,1.469694,-3.379487,0.244687,37.695061,1.176518,-3.379487,0,,
7977,6,14,ClusterValue,46,2,0,0,"Draw","Draw(CW,S0)",-2.200000,1.166190,-3.379487,0.068933,37.301102,1.176518,-3.379487,0,,
7977,6,14,ClusterValue,46,4,0,0,"Draw","Draw(CW,S2)",-3.400000,1.200000,-3.379487,0.818813,37.385250,1.176518,-3.379487,0,,
7977,6,14,ClusterValue,46,6,0,0,"Draw","Draw(CW,S4)",-2.600000,1.356466,-3.379487,0.188384,37.467415,1.176518,-3.379487,0,,
7977,6,14,ClusterValue,46,9,0,0,"Draw","Draw(CCW,S6)",-3.400000,1.200000,-3.379487,-0.625205,36.542332,1.176518,-3.379487,0,,
7977,6,14,ClusterValue,46,10,0,0,"Draw","Draw(CW,L0)",-4.000000,0.000000,-3.379487,-0.036396,37.142143,1.176518,-3.379487,0,,
7977,6,14,ClusterValue,46,11,0,0,"Draw","Draw(CCW,L0)",-4.000000,0.894427,-3.379487,1.016140,37.040474,1.176518,-3.379487,0,,
7977,6,14,ClusterValue,46,12,0,0,"Draw","Draw(CW,L1)",-3.600000,0.489898,-3.379487,1.085963,37.575485,1.176518,-3.379487,0,,
7977,6,14,ClusterValue,46,18,0,0,"Draw","Draw(CW,L4)",-2.400000,1.356466,-3.379487,-0.052081,36.454243,1.176518,-3.379487,0,,
7977,6,14,ClusterValue,46,19,0,0,"Draw","Draw(CCW,L4)",-4.000000,0.000000,-3.379487,0.003801,36.399292,1.176518,-3.379487,0,,
7977,6,14,ClusterValue,46,32,0,0,"Hit","Hit(CW,1,TOUCH)",-4.000000,0.000000,-3.379487,-0.091143,36.849178,1.176518,-3.379487,0,,
7977,6,14,ClusterValue,46,33,0,0,"Hit","Hit(CCW,1,TOUCH)",-3.600000,1.356466,-3.379487,-0.113337,36.431705,1.176518,-3.379487,0,,
7977,6,14,ClusterValue,46,40,0,0,"Freeze","Freeze(CW,1)",-4.000000,0.000000,-3.379487,-0.168013,36.797787,1.176518,-3.379487,0,,
7977,6,14,ClusterValue,46,41,0,0,"Freeze","Freeze(CCW,1)",-3.200000,1.469694,-3.379487,-0.087974,36.423096,1.176518,-3.379487,0,,
7977,6,14,ClusterValue,46,42,0,0,"Hit","Hit(CW,3,TOUCH)",-3.400000,0.489898,-3.379487,-0.066042,37.158138,1.176518,-3.379487,0,,
7977,6,14,ClusterValue,46,43,0,0,"Hit","Hit(CCW,3,TOUCH)",-3.600000,1.356466,-3.379487,0.187799,36.343239,1.176518,-3.379487,0,,
7977,6,14,ClusterValue,46,50,0,0,"Freeze","Freeze(CW,3)",-4.000000,0.632456,-3.379487,-0.098725,37.147625,1.176518,-3.379487,0,,
7977,6,14,ClusterValue,46,51,0,0,"Freeze","Freeze(CCW,3)",-2.400000,1.356466,-3.379487,0.184051,36.343098,1.176518,-3.379487,0,,
7977,6,14,ClusterValue,46,53,0,0,"Hit","Hit(CCW,5,TOUCH)",-2.800000,0.400000,-3.379487,0.756512,37.358860,1.176518,-3.379487,0,,
7977,6,14,ClusterValue,46,60,0,0,"Freeze","Freeze(CW,5)",-2.800000,1.469694,-3.379487,0.619402,36.587814,1.176518,-3.379487,0,,
7977,6,14,ClusterValue,46,61,0,0,"Freeze","Freeze(CCW,5)",-2.600000,1.356466,-3.379487,0.717779,37.344318,1.176518,-3.379487,0,,
7977,6,14,ClusterValue,46,62,0,0,"Hit","Hit(CW,7,TOUCH)",-3.400000,1.200000,-3.379487,-0.221317,36.745811,1.176518,-3.379487,0,,
7977,6,14,ClusterValue,46,63,0,0,"Hit","Hit(CCW,7,TOUCH)",-3.400000,1.200000,-3.379487,-0.381508,37.019806,1.176518,-3.379487,0,,
7977,6,14,ClusterValue,46,70,0,0,"Freeze","Freeze(CW,7)",-3.600000,0.800000,-3.379487,-0.274915,36.718197,1.176518,-3.379487,0,,
7977,6,14,ClusterValue,46,71,0,0,"Freeze","Freeze(CCW,7)",-4.000000,0.000000,-3.379487,-0.412782,37.019135,1.176518,-3.379487,0,,
7977,6,14,ClusterValue,46,82,0,0,"Hit","Hit(CW,11,TOUCH)",-3.800000,0.979796,-3.379487,0.077058,36.360340,1.176518,-3.379487,0,,
7977,6,14,ClusterValue,46,83,0,0,"Hit","Hit(CCW,11,TOUCH)",-3.400000,1.200000,-3.379487,0.158774,37.663586,1.176518,-3.379487,0,,
7977,6,14,ClusterValue,46,90,0,0,"Freeze","Freeze(CW,11)",-3.200000,1.166190,-3.379487,0.104021,36.353168,1.176518,-3.379487,0,,
7977,6,14,ClusterValue,46,91,0,0,"Freeze","Freeze(CCW,11)",-4.000000,0.000000,-3.379487,0.250049,37.611633,1.176518,-3.379487,0,,
7977,6,14,ClusterValue,46,92,0,0,"Hit","Hit(CW,13,TOUCH)",-2.800000,1.469694,-3.379487,0.143572,36.345345,1.176518,-3.379487,0,,
